8.830396E+2	1.200000E+1	8.830396E+2	2.000000E+0	8.830396E+2	5.000000E+0	8.830396E+2	5.000000E+0	8.830396E+2	-2.000000E+0	8.830396E+2	2.000000E+0	8.830396E+2	5.000000E+0	8.830396E+2	3.000000E+0	8.830396E+2	4.000000E+0	8.830396E+2	6.000000E+0	8.830396E+2	6.000000E+0	8.830396E+2	2.000000E+0
8.830485E+2	1.000000E+0	8.830485E+2	7.000000E+0	8.830485E+2	2.000000E+0	8.830485E+2	1.000000E+0	8.830485E+2	-4.000000E+0	8.830485E+2	0.000000E+0	8.830485E+2	0.000000E+0	8.830485E+2	7.000000E+0	8.830485E+2	5.000000E+0	8.830485E+2	-3.000000E+0	8.830485E+2	2.200000E+1	8.830485E+2	1.000000E+0
8.830574E+2	4.000000E+0	8.830574E+2	-1.000000E+0	8.830574E+2	-2.000000E+0	8.830574E+2	1.000000E+0	8.830574E+2	3.000000E+0	8.830574E+2	3.000000E+0	8.830574E+2	-4.000000E+0	8.830574E+2	-2.000000E+0	8.830574E+2	8.000000E+0	8.830574E+2	-4.000000E+0	8.830574E+2	6.000000E+0	8.830574E+2	-1.000000E+0
8.830663E+2	4.000000E+0	8.830663E+2	0.000000E+0	8.830663E+2	9.000000E+0	8.830663E+2	-1.000000E+0	8.830663E+2	1.000000E+0	8.830663E+2	-2.000000E+0	8.830663E+2	1.000000E+0	8.830663E+2	-8.000000E+0	8.830663E+2	0.000000E+0	8.830663E+2	4.000000E+0	8.830663E+2	1.000000E+0	8.830663E+2	1.000000E+0
8.830753E+2	7.000000E+0	8.830753E+2	4.000000E+0	8.830753E+2	5.000000E+0	8.830753E+2	3.000000E+0	8.830753E+2	6.000000E+0	8.830753E+2	6.000000E+0	8.830753E+2	6.000000E+0	8.830753E+2	3.000000E+0	8.830753E+2	7.000000E+0	8.830753E+2	6.000000E+0	8.830753E+2	6.000000E+0	8.830753E+2	1.200000E+1
8.830842E+2	0.000000E+0	8.830842E+2	2.000000E+0	8.830842E+2	-4.000000E+0	8.830842E+2	-1.000000E+0	8.830842E+2	1.000000E+0	8.830842E+2	1.000000E+0	8.830842E+2	-4.000000E+0	8.830842E+2	-4.000000E+0	8.830842E+2	-2.000000E+0	8.830842E+2	0.000000E+0	8.830842E+2	3.000000E+0	8.830842E+2	7.000000E+0
8.830931E+2	6.000000E+0	8.830931E+2	4.000000E+0	8.830931E+2	2.000000E+0	8.830931E+2	6.000000E+0	8.830931E+2	-2.000000E+0	8.830931E+2	3.000000E+0	8.830931E+2	2.000000E+0	8.830931E+2	2.000000E+0	8.830931E+2	2.000000E+0	8.830931E+2	8.000000E+0	8.830931E+2	8.000000E+0	8.830931E+2	4.000000E+0
8.831021E+2	1.100000E+1	8.831021E+2	4.000000E+0	8.831021E+2	6.000000E+0	8.831021E+2	4.000000E+0	8.831021E+2	5.000000E+0	8.831021E+2	8.000000E+0	8.831021E+2	1.000000E+1	8.831021E+2	4.000000E+0	8.831021E+2	1.100000E+1	8.831021E+2	4.000000E+0	8.831021E+2	4.000000E+0	8.831021E+2	3.000000E+0
8.831110E+2	8.000000E+0	8.831110E+2	-2.000000E+0	8.831110E+2	5.000000E+0	8.831110E+2	1.100000E+1	8.831110E+2	5.000000E+0	8.831110E+2	2.000000E+0	8.831110E+2	6.000000E+0	8.831110E+2	5.000000E+0	8.831110E+2	5.000000E+0	8.831110E+2	3.000000E+0	8.831110E+2	8.000000E+0	8.831110E+2	5.000000E+0
8.831200E+2	8.000000E+0	8.831200E+2	5.000000E+0	8.831200E+2	-1.000000E+0	8.831200E+2	7.000000E+0	8.831200E+2	1.000000E+1	8.831200E+2	6.000000E+0	8.831200E+2	-1.000000E+0	8.831200E+2	1.000000E+1	8.831200E+2	1.000000E+0	8.831200E+2	6.000000E+0	8.831200E+2	1.800000E+1	8.831200E+2	3.000000E+0
